Time Averaged IV scan
Frame ,1,Time,0
Electrode Voltage ,1.45269
Channel,1
Average Energy,303.99
Ion Flux,1.25246
V,I_1,dI/dE_1,
301.091,-3.3347e-07,1.36064e-08,
302.115,-3.19537e-07,1.81283e-08,
303.139,-3.00974e-07,1.31158e-08,
304.163,-2.87544e-07,1.46045e-08,
305.187,-2.72589e-07,1.42812e-08,
306.211,-2.57966e-07,1.60522e-08,
307.235,-2.41529e-07,1.47651e-08,
308.259,-2.26409e-07,1.50618e-08,
309.283,-2.10986e-07,1.03346e-08,
310.307,-2.00404e-07,1.66825e-08,
311.331,-1.83322e-07,1.18937e-08,
312.355,-1.71143e-07,1.4168e-08,
313.379,-1.56635e-07,1.17911e-08,
314.403,-1.44561e-07,1.17455e-08,
315.427,-1.32534e-07,8.74151e-09,
316.451,-1.23583e-07,1.2134e-08,
317.475,-1.11158e-07,1.09747e-08,
318.499,-9.99198e-08,9.2203e-09,
319.523,-9.04784e-08,7.8446e-09,
320.547,-8.24456e-08,7.08124e-09,
321.571,-7.51946e-08,7.48907e-09,
322.595,-6.75259e-08,6.7274e-09,
323.619,-6.06372e-08,4.76441e-09,
324.643,-5.57585e-08,5.67892e-09,
325.667,-4.99434e-08,4.39505e-09,
326.691,-4.5443e-08,1.401e-09,
327.715,-4.40084e-08,3.05892e-09,
328.739,-4.08761e-08,2.68316e-09,
329.763,-3.81286e-08,1.29833e-09,
330.787,-3.67992e-08,8.9611e-10,
331.811,-3.58816e-08,1.6433e-10,
332.835,-3.57133e-08,1.35199e-09,
333.859,-3.43289e-08,-9.66091e-10,
334.883,-3.53181e-08,-6.67849e-10,
335.907,-3.6002e-08,9.22182e-10,
336.931,-3.50577e-08,7.68815e-11,
337.955,-3.4979e-08,-7.22193e-10,
338.979,-3.57185e-08,2.51784e-10,
340.003,-3.54607e-08,2.9745e-10,
341.027,-3.51561e-08,-8.57743e-10,
342.05,-3.60344e-08,-1.24793e-10,
343.074,-3.61622e-08,1.01265e-09,
344.098,-3.51253e-08,-1.22507e-09,
345.122,-3.63797e-08,1.15226e-09,
346.146,-3.51998e-08,-1.1065e-09,
347.17,-3.63328e-08,1.96903e-10,
348.194,-3.61312e-08,-9.01945e-10,
349.218,-3.70548e-08,1.61079e-09,
350.242,-3.54054e-08,-1.70293e-09,
351.266,-3.71491e-08,1.40439e-09,
352.29,-3.57111e-08,-6.88455e-10,
353.314,-3.6416e-08,-1.21072e-10,
354.338,-3.654e-08,-1.11397e-09,
355.362,-3.76807e-08,7.46651e-11,
356.386,-3.76042e-08,7.08697e-10,
357.41,-3.68785e-08,2.08918e-10,
358.434,-3.66646e-08,9.14836e-11,
359.458,-3.65709e-08,-8.87545e-10,
360.482,-3.74798e-08,3.93145e-10,
361.506,-3.70772e-08,-8.43238e-10,
362.53,-3.79407e-08,1.97536e-10,
363.554,-3.77384e-08,-1.52575e-10,
364.578,-3.78946e-08,1.41988e-10,
365.602,-3.77492e-08,-5.09861e-10,
366.626,-3.82713e-08,2.58887e-10,
367.65,-3.80062e-08,3.31735e-10,
368.674,-3.76665e-08,4.19287e-11,
369.698,-3.76236e-08,-5.54508e-10,
370.722,-3.81914e-08,-2.16022e-10,
371.746,-3.84126e-08,6.18033e-11,
372.77,-3.83493e-08,-4.13137e-10,
373.794,-3.87724e-08,-1.45525e-10,
374.818,-3.89214e-08,7.76064e-10,
375.842,-3.81267e-08,-1.94429e-09,
376.866,-4.01176e-08,7.36699e-10,
377.89,-3.93632e-08,5.14611e-10,
378.914,-3.88363e-08,3.38819e-10,
379.938,-3.84893e-08,-1.29332e-09,
380.962,-3.98137e-08,-1.35215e-10,
381.986,-3.99521e-08,3.49089e-10,
383.01,-3.95947e-08,-5.13154e-10,
384.034,-4.01201e-08,3.49409e-10,
385.058,-3.97624e-08,-5.79066e-10,
386.082,-4.03553e-08,4.55041e-10,
387.106,-3.98894e-08,4.14451e-10,
388.13,-3.9465e-08,1.34667e-10,
389.154,-3.93271e-08,-1.39947e-09,
390.178,-4.07601e-08,-1.58422e-10,
391.202,-4.09223e-08,1.53754e-10,
392.226,-4.07649e-08,7.09913e-10,
393.25,-4.00379e-08,-7.22425e-10,
394.273,-4.07777e-08,-3.41314e-10,
395.297,-4.11272e-08,-7.45546e-11,
396.321,-4.12035e-08,4.96754e-11,
397.345,-4.11527e-08,4.24348e-10,
398.369,-4.07181e-08,4.24348e-10,

