Time Averaged IV scan
Frame ,1,Time,0
Electrode Voltage ,1.45654
Channel,1
Average Energy,281.102
Ion Flux,0.1579
trace ,1
V,I_1,dI/dE_1,
357.404,-3.34469e-08,3.60211e-10,
358.428,-3.22226e-08,6.20486e-11,
359.452,-3.07407e-08,-3.3737e-10,
360.476,-3.40311e-08,-7.56561e-10,
361.5,-3.76079e-08,-2.10096e-10,
362.524,-3.4028e-08,5.94044e-10,
363.548,-3.40716e-08,9.82904e-10,
364.572,-3.14766e-08,5.87296e-10,
365.596,-2.95314e-08,-2.69535e-10,
366.621,-3.25803e-08,-7.31349e-10,
367.645,-3.63787e-08,-6.74207e-10,
368.669,-3.39296e-08,-3.70634e-10,
369.693,-3.37588e-08,6.54368e-12,
370.717,-3.41852e-08,2.13569e-10,
371.741,-3.51011e-08,-4.19072e-11,
372.765,-3.35219e-08,1.84303e-10,
373.789,-3.28196e-08,-1.33537e-10,
374.813,-3.60471e-08,-1.90347e-10,
375.837,-3.19135e-08,-5.00717e-10,
376.861,-3.64886e-08,-5.61827e-10,
377.885,-3.53796e-08,-2.03417e-10,
378.909,-3.66736e-08,-1.32237e-10,
379.934,-3.56312e-08,3.09244e-10,
380.958,-3.46441e-08,2.38984e-10,
381.982,-3.51314e-08,1.76417e-10,
383.006,-3.4966e-08,-9.33386e-12,
384.03,-3.46502e-08,-8.86737e-11,
385.054,-3.51648e-08,-3.92682e-10,
386.078,-3.57065e-08,-4.7294e-10,
387.102,-3.49599e-08,-1.71415e-10,
388.126,-3.89068e-08,-8.46094e-11,
389.15,-3.67262e-08,1.68868e-10,
390.174,-3.1995e-08,-7.22957e-11,
391.198,-3.81498e-08,-4.19202e-10,
392.222,-3.73532e-08,-4.65008e-10,
393.247,-3.59783e-08,-4.30579e-10,
394.271,-3.9448e-08,1.10749e-10,
395.295,-3.71591e-08,-9.03152e-12,
396.319,-3.61823e-08,0,
397.343,-3.6779e-08,0,
398.367,-3.99292e-08,0,

trace ,2
V,I_1,dI/dE_1,
98.3242,-9.54175e-08,0,
99.3482,-9.95334e-08,0,
100.372,-1.01229e-07,0,
101.396,-1.02534e-07,-9.86386e-10,
102.42,-1.01973e-07,-4.36974e-10,
103.444,-1.03047e-07,-5.20225e-10,
104.468,-1.03281e-07,-6.43093e-10,
105.492,-1.02339e-07,-5.6914e-10,
106.516,-1.06509e-07,-3.37035e-10,
107.54,-1.06608e-07,1.24882e-10,
108.564,-1.02177e-07,9.12137e-11,
109.588,-1.04023e-07,-2.27693e-10,
110.612,-1.04395e-07,-4.16273e-10,
111.636,-1.05918e-07,-5.12662e-10,
112.66,-1.0778e-07,-9.91665e-12,
113.684,-1.04226e-07,1.65278e-11,
114.708,-1.04888e-07,6.08139e-11,
115.732,-1.05343e-07,-1.58504e-10,
116.756,-1.07657e-07,-3.56329e-10,
117.78,-1.04175e-07,-2.12591e-12,
118.804,-1.07009e-07,9.61695e-11,
119.828,-1.07652e-07,2.49613e-10,
120.852,-1.03255e-07,-7.62684e-11,
121.876,-1.05088e-07,-9.29175e-11,
122.9,-1.07432e-07,-2.22293e-10,
123.924,-1.07253e-07,-2.09296e-10,
124.948,-1.04372e-07,2.42594e-10,
125.971,-1.07101e-07,1.89029e-10,
126.995,-1.06874e-07,1.18617e-10,
128.019,-1.02818e-07,4.20165e-11,
129.043,-1.07043e-07,2.21538e-10,
130.067,-1.07408e-07,3.27803e-10,
131.091,-1.03379e-07,1.72375e-10,
132.115,-1.03283e-07,5.43215e-11,
133.139,-1.06044e-07,8.75746e-11,
134.163,-1.05823e-07,-5.08276e-12,
135.187,-1.05295e-07,1.01432e-10,
136.211,-1.01875e-07,-2.3539e-10,
137.235,-1.05598e-07,-2.90746e-10,
138.259,-1.0643e-07,-2.02879e-10,
139.283,-1.08026e-07,-1.12479e-10,
140.307,-1.0211e-07,3.00308e-10,
141.331,-1.05125e-07,9.55742e-11,
142.355,-1.08051e-07,1.13352e-10,
143.379,-1.03189e-07,-1.04605e-10,
144.403,-1.04153e-07,-7.88779e-11,
145.427,-1.06527e-07,2.32739e-11,
146.451,-1.05891e-07,5.02691e-11,
147.475,-1.04915e-07,1.71696e-10,
148.499,-1.04299e-07,3.78587e-10,
149.523,-1.04036e-07,2.07217e-10,
150.547,-1.06126e-07,3.7487e-10,
151.571,-1.0252e-07,2.63218e-10,
152.595,-1.03914e-07,1.89731e-10,
153.619,-1.02211e-07,2.50204e-10,
154.643,-1.05102e-07,-3.53526e-11,
155.667,-1.03037e-07,1.07036e-10,
156.691,-1.01345e-07,3.87567e-11,
157.715,-1.04696e-07,1.44293e-10,
158.739,-1.0387e-07,4.77627e-12,
159.763,-1.01308e-07,-6.93269e-12,
160.787,-1.02534e-07,-2.91512e-10,
161.811,-1.05178e-07,-2.36211e-10,
162.835,-1.02284e-07,-3.71583e-10,
163.859,-1.05993e-07,-1.66144e-10,
164.882,-1.02337e-07,2.21333e-11,
165.906,-1.05256e-07,-1.23224e-10,
166.93,-1.04446e-07,-7.53507e-11,
167.954,-1.03482e-07,-3.13874e-10,
168.978,-1.04201e-07,-7.68454e-11,
170.002,-1.06829e-07,-1.28635e-10,
171.026,-1.04865e-07,-1.85917e-11,
172.05,-1.02434e-07,-2.19949e-10,
173.074,-1.0641e-07,-3.05666e-11,
174.098,-1.05897e-07,4.34801e-10,
175.122,-1.06291e-07,8.48132e-10,
176.146,-1.02316e-07,1.01169e-09,
177.17,-9.97593e-08,3.51234e-10,
178.194,-1.02243e-07,-5.5877e-10,
179.218,-1.04164e-07,-9.43271e-10,
180.242,-1.03781e-07,-1.11225e-09,
181.266,-1.07288e-07,-6.12877e-10,
182.29,-1.04841e-07,-4.43687e-10,
183.314,-1.07705e-07,-1.09493e-10,
184.338,-1.05174e-07,3.03391e-10,
185.362,-1.07806e-07,5.34741e-10,
186.386,-1.04275e-07,8.28961e-10,
187.41,-1.04024e-07,5.79985e-10,
188.434,-1.02849e-07,4.37806e-10,
